,event,gid,layer,cell,x,y,r,phi,trackIndex,centerX,centerY,radius,momx,momy,momz,chargeParticle,flightLength,currentTrackPID,rawDriftTime,creatorProcessturnID,isScondary
48,17,304,5,52,0.29686499999999993,-13.605149999999998,13.608388418572014,-1.5489797426666194,7,-457.063,-18.9462,457.293,16.0143,-1370.84,502.421,1,148.82,211,47.8427,Decay,0
4,17,344,6,20,-3.166685,14.4329,14.776213868891618,1.7867813150638259,8,319.42,88.5785,331.3,-222.476,967.975,-288.907,-1,161.799,-211,10.3905,Decay,0
49,17,382,6,58,0.869885,-14.75065,14.776277451906655,-1.5118918935765555,7,-457.031,-21.2514,457.291,19.3949,-1370.79,502.433,1,160.961,211,98.9773,Decay,0
6,17,424,7,20,-2.7966249999999997,15.660599999999999,15.908346983600307,1.747510707971931,8,319.457,88.4044,331.298,-218.622,968.848,-288.918,-1,174.166,-211,298.075,Decay,0
5,17,425,7,21,-4.016719999999999,15.3929,15.908344036020845,1.826050543231535,8,319.367,88.8051,331.299,-220.278,968.475,-288.912,-1,166.646,-211,225.179,Decay,0
50,17,462,7,58,0.31234000000000006,-15.90525,15.908316499180547,-1.55116130944225,7,-456.998,-23.4721,457.292,22.6984,-1370.74,502.418,1,173.61,211,81.5053,Decay,0
7,17,505,8,21,-4.43894,19.1934,19.700020098558277,1.798074646375176,8,319.371,88.7242,331.283,-208.506,971.027,-289.05,-1,215.556,-211,21.0367,Decay,0
51,17,540,8,56,-0.408585,-19.6958,19.700037546721198,-1.591538129828058,7,-456.852,-30.9559,457.301,33.8103,-1370.54,502.325,1,215.914,211,678.211,Decay,0
8,17,582,9,22,-5.65295,20.5362,21.30003178735891,1.8394112842163481,8,319.373,88.7042,331.281,-203.86,972.006,-289.062,-1,233.162,-211,316.709,Decay,0
52,17,617,9,57,0.43864,-21.2955,21.300017025805403,-1.5502014601763259,7,-456.77,-34.1635,457.303,38.57,-1370.42,502.298,1,233.914,211,25.4388,Decay,0
9,17,660,10,24,-4.54008,22.5015,22.954952159749755,1.7698911939568045,8,319.35,88.7994,331.278,-199.16,972.972,-289.084,-1,249.519,-211,246.387,Decay,0
92,17,693,10,57,-12.7007,-19.1213,22.954997150511694,-2.157101360647938,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1403.6,,-9999
53,17,701,10,65,-0.346723,-22.9524,22.955018679990854,-1.5859013541534739,7,-456.677,-37.3765,457.307,43.3134,-1370.29,502.267,1,250.636,211,278.164,Decay,0
10,17,749,11,25,-5.71255,23.8813,24.555034457163767,1.8055904061156793,8,319.348,88.7874,331.273,-194.464,973.907,-289.123,-1,267.076,-211,54.7122,Decay,0
54,17,790,11,66,0.505672,-24.5498,24.555007314427417,-1.5502014337835583,7,-456.571,-40.5836,457.308,48.063,-1370.13,502.25,1,268.583,211,20.4728,Decay,0
11,17,840,12,28,-6.24427,25.4605,26.21503324588584,1.8113024812797425,8,319.334,88.8284,331.268,-189.732,974.823,-289.176,-1,283.593,-211,130.713,Decay,0
55,17,886,12,74,-0.283668,-26.2135,26.21503480417724,-1.581617351378379,7,-456.451,-43.8048,457.306,52.8298,-1369.95,502.258,1,285.466,211,295.141,Decay,0
12,17,940,13,28,-5.7746,27.2141,27.820015168399888,1.77988650544597,8,319.322,88.861,331.262,-185.021,975.711,-289.225,-1,300.998,-211,110.096,Decay,0
56,17,987,13,75,0.572909,-27.8141,27.81999970403093,-1.5502014487252898,7,-456.331,-47.0079,457.315,57.5425,-1369.79,502.179,1,303.256,211,54.8879,Decay,0
13,17,1043,14,31,-6.34224,28.7743,29.464968160641206,1.7877408697530046,8,319.308,88.9188,331.259,-180.364,976.574,-289.249,-1,317.414,-211,27.5468,Decay,0
87,17,1044,14,32,-7.94566,28.3735,29.465047345721338,1.8438403259776666,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1453.24,,-9999
57,17,1096,14,84,1.43275,-29.4301,29.464954752595496,-1.5221515817590232,7,-456.204,-50.2312,457.33,62.2538,-1369.63,502.054,1,320.033,211,278.43,Decay,0
14,17,1156,15,32,-7.53363,30.1325,31.05999255033555,1.81579076333065,-1,319.311,88.8786,331.255,-175.677,977.414,-289.288,-1,334.77,-211,292.349,Decay,0
58,17,1208,15,84,0.639632,-31.0534,31.059986810290567,-1.5502014301269704,7,-456.058,-53.3944,457.333,66.9897,-1369.41,502.021,1,337.77,211,22.0924,Decay,0
15,17,1272,16,36,-7.16242,31.8957,32.68999753359428,1.791689591592098,8,319.292,88.9653,331.251,-171.011,978.232,-289.318,-1,350.93,-211,40.0788,Decay,0
93,17,1321,16,85,-16.1128,-28.4431,32.68994128856765,-2.0862134156939036,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1467.62,,-9999
59,17,1332,16,96,0.802253,-32.6802,32.690045608961896,-1.5462526611075935,7,-455.91,-56.3523,457.334,70.9687,-1369.21,502.012,1,348.963,211,36.7589,Decay,0
16,17,1400,17,36,-6.68477,33.6066,34.264992536303,1.7671459144271051,8,319.284,89.008,331.251,-166.394,979.025,-289.318,-1,367.977,-211,214.934,Decay,0
60,17,1461,17,97,1.6813,-34.2237,34.264973535375745,-1.5217090164508906,7,-455.729,-59.6762,457.332,76.1737,-1368.93,502.01,1,370.492,211,882.464,Decay,0
17,17,1531,18,39,-7.19615,35.1459,35.875045109832264,1.7727557310466895,8,319.274,89.0429,331.247,-161.754,979.79,-289.355,-1,384.141,-211,109.639,Decay,0
91,17,1571,18,79,-32.6634,-14.8364,35.87501170062527,-2.715234146710448,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,492.027,,-9999
61,17,1597,18,105,0.804966,-35.866,35.87503207331188,-1.548356386972234,7,-455.571,-62.5258,457.337,79.956,-1368.73,501.965,1,380.522,211,46.7196,Decay,0
18,17,1672,19,40,-8.33452,36.5159,37.45497532291805,1.7951959091233947,8,319.277,89.018,331.245,-157.138,980.537,-289.36,-1,400.995,-211,191.013,Decay,0
62,17,1738,19,106,1.68041,-37.4173,37.45501457826575,-1.5259165085751853,7,-455.362,-66.0284,457.341,85.6624,-1368.4,501.915,1,405.435,211,211.488,Decay,0
19,17,1820,20,48,-8.50762,38.775549999999996,39.697895106250904,1.786780762963146,8,319.27,89.0623,331.245,-150.498,981.577,-289.334,-1,423.823,-211,31.8622,Decay,0
63,17,1895,20,123,0.7794150000000002,-39.69025,39.6979021209525,-1.5511614080227867,7,-455.084,-70.4408,457.35,92.1982,-1368.0,501.836,1,428.774,211,43.3004,Decay,0
20,17,1981,21,49,-9.625475,40.09295,41.232201113669944,1.8064159955145827,8,319.269,89.0453,331.241,-146.022,982.242,-289.365,-1,440.145,-211,272.255,Decay,0
64,17,2055,21,123,0.0,-41.2322,41.2322,-1.5707963267948966,7,-454.879,-73.4595,457.354,96.723,-1367.7,501.796,1,445.447,211,244.106,Decay,0
21,17,2140,22,48,-9.17695,41.8262,42.82110948752379,1.7867806852698198,8,319.252,89.1266,331.237,-141.428,982.9,-289.405,-1,456.987,-211,5.74117,Decay,0
65,17,2215,22,123,0.840735,-42.81285,42.82110414810348,-1.551161405169103,7,-454.648,-76.641,457.353,101.438,-1367.35,501.797,1,462.651,211,28.9884,Decay,0
22,17,2300,23,48,-8.671714999999999,43.59565,44.449739481393195,1.767145890835609,8,319.244,89.1637,331.233,-136.603,983.572,-289.428,-1,474.507,-211,302.193,Decay,0
66,17,2375,23,123,0.0,-44.4497,44.4497,-1.5707963267948966,7,-454.401,-79.8646,457.351,106.315,-1366.98,501.806,1,480.546,211,725.093,Decay,0
23,17,2457,24,45,-7.7804649999999995,45.4417,46.10296882529611,1.7403706325453172,8,319.237,89.2079,331.233,-131.77,984.229,-289.426,-1,491.042,-211,215.724,Decay,0
67,17,2542,24,130,2.8784,-46.013000000000005,46.10294302493064,-1.5083215016971099,7,-454.138,-83.167,457.35,111.127,-1366.59,501.807,1,497.433,211,104.085,Decay,0
24,17,2634,25,46,-8.887355,46.861850000000004,47.697149435983334,1.7582205524379766,8,319.244,89.1594,331.233,-127.091,984.844,-289.418,-1,507.897,-211,96.3417,Decay,0
68,17,2718,25,130,2.1277749999999997,-47.649699999999996,47.69718373804291,-1.5261714412383383,7,-453.886,-86.2623,457.356,115.82,-1366.22,501.757,1,514.647,211,209.02,Decay,0
86,17,2780,26,16,37.58395,31.983849999999997,49.350987410841135,0.7050729181408968,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,516.014,,-9999
25,17,2809,26,45,-8.328624999999999,48.643100000000004,49.35095918014791,1.7403710464035935,8,319.23,89.2407,331.229,-122.224,985.448,-289.451,-1,525.534,-211,131.331,Decay,0
69,17,2894,26,130,3.0811900000000003,-49.2547,49.350979766425105,-1.5083214722538734,7,-453.606,-89.5937,457.364,120.705,-1365.82,501.676,1,532.657,211,41.9249,Decay,0
26,17,2986,27,46,-9.507394999999999,50.13105,51.02462869819363,1.7582212429453277,8,319.24,89.1306,331.225,-117.173,986.051,-289.478,-1,543.591,-211,229.46,Decay,0
70,17,3070,27,130,2.2762149999999997,-50.9738,51.02459643315393,-1.5261713653915787,7,-453.325,-92.8566,457.378,125.711,-1365.41,501.558,1,550.98,211,369.191,Decay,0
88,17,3177,28,61,-9.106835,51.902150000000006,52.6950435841904,1.7444898550932473,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,560.992,,-9999
27,17,3178,28,62,-10.670305,51.603449999999995,52.69508004259529,1.7746977716553742,8,319.225,89.2431,331.224,-112.341,986.608,-289.491,-1,559.592,-211,9.59977,Decay,0
71,17,3276,28,160,1.19374,-52.6816,52.69512305467747,-1.5481406794206993,7,-453.023,-96.1994,457.389,130.547,-1364.99,501.459,1,567.428,211,83.3691,Decay,0
28,17,3386,29,62,-10.180620000000001,53.2812,54.24510389910227,1.7595940687121288,8,319.217,89.2835,331.22,-107.712,987.114,-289.518,-1,576.155,-211,272.324,Decay,0
72,17,3485,29,161,2.047785,-54.206450000000004,54.24511632404087,-1.5330367672918852,7,-452.723,-99.3061,457.391,135.165,-1364.55,501.437,1,584.335,211,256.15,Decay,0
29,17,3594,30,62,-11.310095,54.697599999999994,55.85468373081191,1.774697719692624,8,319.218,89.2366,331.216,-102.912,987.614,-289.555,-1,593.241,-211,53.4296,Decay,0
73,17,3692,30,160,1.26532,-55.84035,55.85468398285769,-1.5481406037555234,7,-452.404,-102.486,457.393,139.962,-1364.07,501.411,1,601.776,211,50.0897,Decay,0
30,17,3802,31,62,-10.788499999999999,56.46275,57.484205394286356,1.7595935633928874,8,319.211,89.2744,331.213,-98.009,988.102,-289.584,-1,610.852,-211,204.219,Decay,0
74,17,3901,31,161,2.1700600000000003,-57.443200000000004,57.48417509753097,-1.533036791159548,7,-452.065,-105.777,457.398,144.882,-1363.57,501.362,1,619.749,211,231.518,Decay,0
31,17,4009,32,61,-8.864139999999999,58.43875,59.10719482010714,1.7213314156328963,8,319.189,89.3665,331.199,-93.3342,988.514,-289.72,-1,626.474,-211,386.778,Decay,0
75,17,4126,32,178,4.25176,-58.9541,59.1072192706407,-1.498801140685444,7,-451.726,-108.96,457.403,149.624,-1363.07,501.32,1,635.689,211,15.1816,Decay,0
32,17,4250,33,62,-9.874365,59.8082,60.61785109514544,1.7344208012072544,8,319.185,89.3113,331.191,-88.9157,988.895,-289.803,-1,642.589,-211,75.9355,Decay,0
76,17,4367,33,179,5.15142,-60.39855,60.61783541268114,-1.485711784722915,7,-451.365,-112.003,457.381,154.08,-1362.51,501.442,1,652.133,211,252.225,Decay,0
33,17,4489,34,61,-9.324645,61.47495000000001,62.178118995982224,1.721330880882937,8,319.179,89.3972,331.192,-84.2917,989.303,-289.782,-1,659.124,-211,118.702,Decay,0
77,17,4606,34,178,4.472655,-62.01705,62.17812423555028,-1.4988012120759022,7,-451.017,-115.021,457.38,158.688,-1361.98,501.445,1,669.003,211,55.2123,Decay,0
34,17,4730,35,62,-10.38757,62.9165,63.768233335689175,1.7344211578374185,8,319.184,89.282,331.187,-79.5034,989.686,-289.82,-1,676.193,-211,217.777,Decay,0
78,17,4847,35,179,5.419180000000001,-63.537549999999996,63.76823481855915,-1.4857112651596067,7,-450.637,-118.25,457.382,163.447,-1361.42,501.426,1,686.416,211,164.554,Decay,0
35,17,4978,36,70,-11.0556,65.7571,66.68000068813735,1.7373663606449674,8,319.197,88.9861,331.181,-69.6625,990.408,-289.876,-1,706.195,-211,33.5906,Decay,0
89,17,4995,36,87,-36.7546,55.6356,66.67998656658533,2.154608717943718,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,126.165,,-9999
79,17,5102,36,194,4.55703,-66.5241,66.68000002422691,-1.502401233540307,7,-449.889,-124.392,457.392,173.208,-1360.24,501.334,1,716.945,211,1181.35,Decay,0
36,17,5234,37,70,-10.4945,67.4738,68.28505119489917,1.725094490347002,8,319.191,89.056,331.181,-64.8566,990.736,-289.867,-1,723.103,-211,291.488,Decay,0
80,17,5358,37,194,3.83036,-68.1775,68.2850141976964,-1.5146731553766004,7,-449.594,-126.717,457.395,175.576,-1359.95,501.305,1,725.644,211,56.6929,Decay,0
37,17,5490,38,70,-11.592,68.9473,69.91498152248916,1.7373669040506916,8,319.142,89.78,331.179,-62.4151,990.886,-289.886,-1,731.794,-211,56.3866,Decay,0
90,17,5529,38,109,-63.045,30.223,69.91496087390739,2.694570408689783,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,716.952,,-9999
81,17,5614,38,194,4.77812,-69.7515,69.91496394180861,-1.5024011360169593,7,-449.065,-130.789,457.402,182.775,-1359.02,501.233,1,751.796,211,187.979,Decay,0
38,17,5746,39,70,-10.9993,70.7197,71.56996973996846,1.7250938103384392,8,319.181,88.9929,331.171,-54.862,991.309,-289.954,-1,758.241,-211,168.884,Decay,0
82,17,5870,39,194,4.01463,-71.4573,71.56998656788262,-1.5146731035679575,7,-448.716,-133.408,457.408,185.911,-1358.61,501.174,1,760.71,211,158.915,Decay,0
40,17,6010,40,78,-10.7579,72.4153,73.21002722646674,1.7182760844524612,8,319.168,89.1041,331.166,-49.7449,991.564,-290.0,-1,774.22,-211,395.253,Decay,0
39,17,6011,40,79,-12.3351,72.1634,73.2100470671205,1.740093050719249,8,319.141,89.6784,331.168,-52.387,991.434,-289.982,-1,766.308,-211,287.189,Decay,0
83,17,6150,40,218,4.40559,-73.0773,73.20997881804159,-1.510582494932016,7,-448.292,-136.448,457.406,190.102,-1358.03,501.185,1,778.22,211,85.7575,Decay,0
41,17,6299,41,79,-11.7917,73.8242,74.75999394415439,1.7291851543334091,8,319.135,89.7547,331.165,-47.7374,991.658,-290.012,-1,782.551,-211,42.3981,Decay,0
84,17,6439,41,219,5.31261,-74.571,74.76000177910713,-1.4996741843890906,7,-447.74,-140.335,457.408,196.988,-1357.05,501.16,1,803.155,211,115.748,Decay,0
42,17,6586,42,78,-11.2186,75.5162,76.34496347762568,1.718276541868959,8,319.163,89.057,331.162,-40.6559,991.965,-290.035,-1,805.925,-211,189.05,Decay,0
85,17,6726,42,218,4.59425,-76.2066,76.34496064981957,-1.5105824321984964,7,-447.366,-142.86,457.403,200.064,-1356.59,501.173,1,811.699,211,219.727,Decay,0
109,19,1,0,1,7.58311,-0.29794,7.588960766514741,-0.03926974972615044,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,383.431,,-9999
110,19,2,0,2,7.536355,0.8919849999999999,7.588958026386099,0.1178095419494532,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,149.937,,-9999
43,19,17,0,17,-5.95974,4.6982800000000005,7.58896144581062,2.474004233603284,7,104.291,182.014,209.842,-534.054,332.478,1322.77,-1,196.946,-211,40.4402,Decay,0
116,19,20,0,20,-7.44314,1.480535,7.588960201887014,2.9452428023275936,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,2.84014,,-9999
0,19,37,0,37,5.95974,-4.6982800000000005,7.58896144581062,-0.6675884199865091,8,-127.068,-185.739,224.75,543.045,-398.855,-735.901,1,116.592,211,193.027,Decay,0
191,19,38,0,38,6.62134,-3.70813,7.5889637957036005,-0.5105089705961864,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,161.595,,-9999
192,19,39,0,39,7.119895,-2.62667,7.588959091991799,-0.3534294281390995,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,368.336,,-9999
72,19,40,1,0,8.515274999999999,-2.173395,8.788262294199574,-0.24989948680078417,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,169.367,,-9999
73,19,41,1,1,8.737905,-0.9394199999999999,8.788258856305099,-0.10709952080480767,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,157.624,,-9999
74,19,42,1,2,8.78266,0.31367,8.788259528740603,0.035699518806730605,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,333.315,,-9999
44,19,59,1,19,-6.842905,5.51436,8.788260069469098,2.4632943599286277,7,104.057,182.147,209.831,-532.515,334.874,1322.78,-1,225.859,-211,26.5376,Decay,0
92,19,68,1,28,-7.218859999999999,-5.012145,8.78826132978674,-2.5346939862977673,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,662.667,,-9999
1,19,82,1,42,7.5580300000000005,-4.484385,8.7882607101249,-0.5354986044660146,8,-125.17,-187.143,224.763,544.967,-396.294,-735.855,1,131.591,211,172.35,Decay,0
106,19,83,1,43,8.119295,-3.363125,8.788262687394477,-0.3926993859445581,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,366.096,,-9999
45,19,104,2,20,-7.7464900000000005,6.35738,10.021196923746185,2.454369264193609,7,104.217,182.048,209.834,-530.207,338.533,1322.77,-1,255.813,-211,65.1513,Decay,0
121,19,112,2,28,-9.378910000000001,-3.5299650000000002,10.021207795935828,-2.781619127246185,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,624.504,,-9999
122,19,114,2,30,-8.145695,-5.8371200000000005,10.021193388385687,-2.519819309481304,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,584.876,,-9999
123,19,115,2,31,-7.31411,-6.85041,10.02119365446053,-2.3889195284139007,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,617.823,,-9999
2,19,129,2,45,8.51002,-5.29187,10.02119396565599,-0.5563236569587909,-1,-123.095,-188.65,224.77,547.324,-393.066,-735.83,1,153.812,211,32.608,Decay,0
46,19,156,3,24,-9.03167,6.79702,11.303563326194974,2.4964448066949396,7,104.007,182.196,209.845,-528.671,340.99,1322.75,-1,283.965,-211,42.3306,Decay,0
93,19,165,3,33,-10.56035,-4.03109,11.303569290741752,-2.776944093875206,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,637.477,,-9999
94,19,167,3,35,-9.398555,-6.27992,11.30354949979983,-2.552543566029062,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,718.841,,-9999
95,19,170,3,38,-6.79702,-9.03167,11.303563326194974,-2.21594417368975,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,792.407,,-9999
96,19,171,3,39,-5.743055,-9.735914999999999,11.303571188799138,-2.1037439677139664,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,678.554,,-9999
3,19,184,3,52,9.03167,-6.79702,11.303563326194974,-0.6451478468948534,8,-121.703,-189.654,224.777,548.737,-391.126,-735.811,1,158.738,211,911.996,Decay,0
4,19,185,3,53,9.735914999999999,-5.743055,11.303571188799138,-0.53294764091907,8,-120.936,-190.201,224.778,549.712,-389.761,-735.805,1,171.748,211,240.936,Decay,0
47,19,213,4,25,-11.3462,5.029425,12.410937525852951,2.724349846763922,7,103.985,182.215,209.849,-526.836,343.84,1322.74,-1,311.885,-211,57.6252,Decay,0
139,19,220,4,32,-11.96135,-3.3101555,12.410923545678632,-2.8716117123561786,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,604.667,,-9999
140,19,221,4,33,-11.5793,-4.466629999999999,12.41092148258541,-2.7734371816259054,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,41.3866,,-9999
141,19,223,4,35,-10.4854,-6.63982,12.410915469553405,-2.5770867925278345,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,136.751,,-9999
142,19,225,4,37,-8.988574999999999,-8.557845,12.410930326718058,-2.3807375885085933,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,750.565,,-9999
143,19,226,4,38,-8.106485,-9.39765,12.410919570189995,-2.2825644105663927,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,691.093,,-9999
156,19,228,4,40,-6.117325,-10.7986,12.41093981596982,-2.0862134270997523,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,630.932,,-9999
5,19,242,4,54,9.39765,-8.106485,12.410919570189995,-0.7117680837714959,8,-119.23,-191.4,224.775,551.441,-387.294,-735.811,1,188.844,211,86.2645,Decay,0
48,19,281,5,29,-12.4559,5.480735,13.608376132008734,2.727076429705115,7,103.908,182.265,209.848,-524.984,346.656,1322.74,-1,339.364,-211,14.9654,Decay,0
82,19,292,5,40,-11.633949999999999,-7.059670000000001,13.60836996526035,-2.5961762674202693,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,601.228,,-9999
83,19,293,5,41,-10.974405,-8.046765,13.60837947991053,-2.5089108986140998,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,847.905,,-9999
84,19,294,5,42,-10.23133,-8.97265,13.608400405315829,-2.421643541297791,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,656.065,,-9999
85,19,295,5,43,-9.410365,-9.830235,13.608397759782378,-2.3343758685693508,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,729.669,,-9999
86,19,296,5,44,-8.51783,-10.61299,13.608415949294026,-2.247111698204404,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,739.155,,-9999
87,19,297,5,45,-7.56042,-11.314955,13.608385548198765,-2.1598454857981024,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,663.434,,-9999
88,19,298,5,46,-6.545485,-11.93085,13.608400185463573,-2.072578264448237,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,888.834,,-9999
6,19,314,5,62,10.61299,-8.51783,13.608415949294026,-0.6763153714095071,8,-117.299,-192.749,224.774,553.465,-384.394,-735.81,1,206.347,211,133.747,Decay,0
49,19,356,6,32,-13.537849999999999,5.9215599999999995,14.77627339541672,2.7292596756424623,7,103.805,182.323,209.84,-523.195,349.306,1322.74,-1,365.87,-211,22.6106,Decay,0
144,19,368,6,44,-12.748000000000001,-7.4717199999999995,14.776268262264328,-2.611449599119148,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,734.488,,-9999
145,19,370,6,46,-11.42221,-9.37395,14.776258656595045,-2.4543700710391687,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,618.406,,-9999
146,19,371,6,47,-10.651530000000001,-10.241205,14.776243473661532,-2.3758315676825874,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,616.341,,-9999
157,19,372,6,48,-9.81515,-11.04535,14.776228414077794,-2.2972900129696217,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,590.481,,-9999
7,19,392,6,68,11.04535,-9.81515,14.776228414077794,-0.7264936861747251,8,-115.375,-194.071,224.769,555.384,-381.586,-735.824,1,223.231,211,94.7101,Decay,0
50,19,436,7,32,-14.313500000000001,6.942544999999999,15.908337855571997,2.689988754623522,7,103.56,182.49,209.842,-521.979,351.133,1322.74,-1,377.515,-211,310.116,Decay,0
51,19,437,7,33,-14.8141,5.798120000000001,15.908354859771013,2.768528934235442,7,103.866,182.282,209.841,-521.063,352.486,1322.74,-1,394.269,-211,305.363,Decay,0
